,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,clarence,colonel lawless,dr. x,lady anne,lady delacour,marriott,miss portman,mr. hervey,mr. percival,mr. vincent,mrs. freke,mrs. luttridge,mrs. ormond,sir philip,vincent
2237,,,,33561,50,0.000981922477637881,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,,
2238,,,,33551,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,,
2239,,,,33541,70,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,,
2240,,,,33610,1,0.44093299075750214,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2241,,,,33606,5,2.2023513799739374,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2242,,,,33601,10,4.386070093255531,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2243,,,,33596,15,6.490454141025108,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2244,,,,33591,20,8.415538530291455,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2245,,,,33581,30,11.460275490742236,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2246,,,,33571,40,5.853576158878966,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2247,,,,33561,50,2.6801187011001946,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2248,,,,33551,60,1.2421599258586564,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2249,,,,33541,70,0.9270883397167423,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,,
2250,,,,33610,1,0.4637867041687551,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2251,,,,33606,5,2.3143336424117873,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2252,,,,33601,10,4.607262277524097,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2253,,,,33596,15,6.807576062765308,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2254,,,,33591,20,8.765856456296921,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2255,,,,33581,30,11.739031802436317,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2256,,,,33571,40,5.76159487383506,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2257,,,,33561,50,2.571984482027731,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2258,,,,33551,60,1.1985327226495013,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2259,,,,33541,70,0.9031696901080981,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,,
2260,,,,33610,1,0.4637867041687551,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2261,,,,33606,5,2.3143336424117873,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2262,,,,33601,10,4.607262277524097,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2263,,,,33596,15,6.807576062765308,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2264,,,,33591,20,8.765856456296921,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2265,,,,33581,30,11.739031802436317,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2266,,,,33571,40,5.76159487383506,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2267,,,,33561,50,2.571984482027731,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2268,,,,33551,60,1.1985327226495013,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2269,,,,33541,70,0.9031696901080981,,,,,,,,,Feature,,,,Category,,,,,,,,,Subject,,,,,,,
2270,,,,33610,1,0.003208360904766689,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2271,,,,33606,5,0.014408926111604593,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2272,,,,33601,10,0.027633798184277275,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2273,,,,33596,15,0.04086107009768497,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2274,,,,33591,20,0.0540907412892958,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2275,,,,33581,30,0.07770100464311454,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2276,,,,33571,40,0.0909850272303741,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2277,,,,33561,50,0.09030552589608025,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2278,,,,33551,60,0.0883291713713671,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2279,,,,33541,70,0.0872806750438248,,,,,,,,,,Feature,,,Category,,,,,,,,,Subject,,,,,,,
2280,,,,33610,1,0.0336836087047843,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2281,,,,33606,5,0.13771070565404395,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2282,,,,33601,10,0.237318299492072,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2283,,,,33596,15,0.3168153121206369,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2284,,,,33591,20,0.3847904168579532,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2285,,,,33581,30,0.50693356946187,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2286,,,,33571,40,0.48698543201210487,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2287,,,,33561,50,0.5059713333827552,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2288,,,,33551,60,0.5238237652612198,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2289,,,,33541,70,0.5299714659335356,,,,,,,,,,,Feature,,Category,,,,,,,,,Subject,,,,,,,
2290,,,,33610,1,0.6684997390864691,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2291,,,,33606,5,3.337204653191849,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2292,,,,33601,10,6.644238008002941,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2293,,,,33596,15,9.698200883197192,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2294,,,,33591,20,12.030181607888824,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2295,,,,33581,30,14.274462800828502,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2296,,,,33571,40,3.3629264113657436,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2297,,,,33561,50,0.8091719928493855,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2298,,,,33551,60,0.2159942915541291,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2299,,,,33541,70,0.12664080423918514,,,,,,,,,,,,Feature,Category,,,,,,,,,Subject,,,,,,,
2300,,Category,Feature,33610,1,0.003208360904766689,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2301,,Category,Feature,33606,5,0.013815702647083827,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2302,,Category,Feature,33601,10,0.027040576013871113,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2303,,Category,Feature,33596,15,0.04026784931531479,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2304,,Category,Feature,33591,20,0.05264493726352362,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2305,,Category,Feature,33581,30,0.0740071357675863,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2306,,Category,Feature,33571,40,0.08539337590520987,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2307,,Category,Feature,33561,50,0.09271648687996414,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2308,,Category,Feature,33551,60,0.09808626245147137,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2309,,Category,Feature,33541,70,0.10012071269319706,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2310,,,,33610,1,0.5603440490773564,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2311,,,,33606,5,2.794629194631233,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2312,,,,33601,10,5.560452241332532,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2313,,,,33596,15,8.16270986895917,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2314,,,,33591,20,10.345575408860766,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2315,,,,33581,30,13.130523350063621,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2316,,,,33571,40,4.7955032282135885,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2317,,,,33561,50,1.6921556825130402,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2318,,,,33551,60,0.6631418607736705,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2319,,,,33541,70,0.46897738334174444,Category,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2320,,,,33610,1,0.001723202869446399,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2321,,,,33606,5,0.008616733245554573,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2322,,,,33601,10,0.017235263864420258,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2323,,,,33596,15,0.02585559206857496,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2324,,,,33591,20,0.03447771806923671,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2325,,,,33581,30,0.05172736430113862,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2326,,,,33571,40,0.06440303749495571,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2327,,,,33561,50,0.07150639358884198,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2328,,,,33551,60,0.07765952725735276,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2329,,,,33541,70,0.07995312912741448,Category,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2330,,,,33610,1,0.6684997390864691,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2331,,,,33606,5,3.337204653191849,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2332,,,,33601,10,6.644238008002941,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2333,,,,33596,15,9.698200883197192,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2334,,,,33591,20,12.030181607888824,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2335,,,,33581,30,14.274462800828502,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2336,,,,33571,40,3.3629264113657436,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2337,,,,33561,50,0.8091719928493855,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2338,,,,33551,60,0.2159942915541291,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2339,,,,33541,70,0.12664080423918514,Category,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2340,,,,33610,1,0.6684997390864691,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2341,,,,33606,5,3.337204653191849,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2342,,,,33601,10,6.644238008002941,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2343,,,,33596,15,9.698200883197192,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2344,,,,33591,20,12.030181607888824,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2345,,,,33581,30,14.274462800828502,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2346,,,,33571,40,3.3629264113657436,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2347,,,,33561,50,0.8091719928493855,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2348,,,,33551,60,0.2159942915541291,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2349,,,,33541,70,0.12664080423918514,Category,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2350,,,,33610,1,0.7780476081531631,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2351,,,,33606,5,3.888477207134278,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2352,,,,33601,10,7.753275999613789,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2353,,,,33596,15,11.27047520291093,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2354,,,,33591,20,13.592238242087362,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2355,,,,33581,30,14.92396238048132,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2356,,,,33571,40,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2357,,,,33561,50,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2358,,,,33551,60,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2359,,,,33541,70,0.0058946632532581,Category,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2360,,,,33610,1,0.004603657679586858,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2361,,,,33606,5,0.02032565629302744,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2362,,,,33601,10,0.03924860980648635,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2363,,,,33596,15,0.05584256943568333,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2364,,,,33591,20,0.07107723339951061,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2365,,,,33581,30,0.09916363244601352,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2366,,,,33571,40,0.110191527745685,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2367,,,,33561,50,0.11810334230439579,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2368,,,,33551,60,0.12658752729239162,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2369,,,,33541,70,0.13006845474613524,Category,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2370,,,,33610,1,0.4654961957564328,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2371,,,,33606,5,2.320885973789416,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2372,,,,33601,10,4.616051601804765,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2373,,,,33596,15,6.805257081938254,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2374,,,,33591,20,8.768045024903849,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2375,,,,33581,30,11.703377311247724,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2376,,,,33571,40,5.6881480279964185,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2377,,,,33561,50,2.6065735894204907,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2378,,,,33551,60,1.277875245295137,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2379,,,,33541,70,0.9769405680147042,Category,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2380,,,,33610,1,0.44093299075750214,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2381,,,,33606,5,2.2023513799739374,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2382,,,,33601,10,4.386070093255531,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2383,,,,33596,15,6.490454141025108,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2384,,,,33591,20,8.415538530291455,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2385,,,,33581,30,11.460275490742236,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2386,,,,33571,40,5.853576158878966,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2387,,,,33561,50,2.6801187011001946,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2388,,,,33551,60,1.2421599258586564,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2389,,,,33541,70,0.9270883397167423,Category,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2390,,,,33610,1,0.005940591258298065,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2391,,,,33606,5,0.029192672576021685,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2392,,,,33601,10,0.0534607516980739,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2393,,,,33596,15,0.07557374273450444,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2394,,,,33591,20,0.09676903532239202,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2395,,,,33581,30,0.13572877429162317,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2396,,,,33571,40,0.14676509645288002,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2397,,,,33561,50,0.15596293040781967,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2398,,,,33551,60,0.16534963101242822,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2399,,,,33541,70,0.16949279172454002,Category,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2400,,,,33610,1,0.004942622124062836,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2401,,,,33606,5,0.022899034313007747,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2402,,,,33601,10,0.04532681788091238,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2403,,,,33596,15,0.06666640039447805,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2404,,,,33591,20,0.08695591181407995,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2405,,,,33581,30,0.12422395185084721,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2406,,,,33571,40,0.14565379460293812,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2407,,,,33561,50,0.1574581249708063,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2408,,,,33551,60,0.1692226097928635,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2409,,,,33541,70,0.17376597251249698,Category,,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2410,,,,33610,1,0.016396746563731947,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2411,,,,33606,5,0.07436457198299296,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2412,,,,33601,10,0.13752699625716583,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2413,,,,33596,15,0.19138972909689006,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2414,,,,33591,20,0.23640960878549122,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2415,,,,33581,30,0.31666975959857624,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2416,,,,33571,40,0.32480554599717293,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2417,,,,33561,50,0.3454605682446968,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2418,,,,33551,60,0.37094166681621943,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2419,,,,33541,70,0.38199557536796114,Category,,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2420,,,,33610,1,0.6095051466954419,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2421,,,,33606,5,3.046078694960364,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2422,,,,33601,10,6.069609770633115,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2423,,,,33596,15,8.927036991949842,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2424,,,,33591,20,11.288222621666241,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2425,,,,33581,30,13.95824323497936,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2426,,,,33571,40,3.9327633121783325,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2427,,,,33561,50,1.013114007045878,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2428,,,,33551,60,0.3028573475509455,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2429,,,,33541,70,0.19327609353137817,,Feature,,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2430,,,,33610,1,0.6684997390864691,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2431,,,,33606,5,3.337204653191849,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2432,,,,33601,10,6.644238008002941,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2433,,,,33596,15,9.698200883197192,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2434,,,,33591,20,12.030181607888824,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2435,,,,33581,30,14.274462800828502,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2436,,,,33571,40,3.3629264113657436,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2437,,,,33561,50,0.8091719928493855,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2438,,,,33551,60,0.2159942915541291,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2439,,,,33541,70,0.12664080423918514,,,Feature,,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2440,,,,33610,1,0.02417292834562192,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2441,,,,33606,5,0.1181062990280681,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2442,,,,33601,10,0.23336883430142003,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2443,,,,33596,15,0.34817395281121327,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2444,,,,33591,20,0.46035672656857596,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2445,,,,33581,30,0.6823978986930133,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2446,,,,33571,40,0.810032223532023,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2447,,,,33561,50,0.8868452607682789,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2448,,,,33551,60,0.9450126302703455,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2449,,,,33541,70,0.9652844038466701,,,,Feature,,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2450,,,,33610,1,0.022081627884578413,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2451,,,,33606,5,0.08577935387882352,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2452,,,,33601,10,0.13194061000608892,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2453,,,,33596,15,0.15500396583193624,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2454,,,,33591,20,0.16632869169125242,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2455,,,,33581,30,0.1815574328833705,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2456,,,,33571,40,0.1203757928805338,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2457,,,,33561,50,0.10824191607372177,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2458,,,,33551,60,0.10431757327923116,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2459,,,,33541,70,0.10392549878238885,,,,,Feature,,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2460,,,,33610,1,0.01583794292811456,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2461,,,,33606,5,0.06515461043571058,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2462,,,,33601,10,0.11665330916744496,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2463,,,,33596,15,0.16262337806956464,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2464,,,,33591,20,0.2050357319351378,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2465,,,,33581,30,0.2848641550137629,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2466,,,,33571,40,0.31014614967447923,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2467,,,,33561,50,0.3289354162643364,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2468,,,,33551,60,0.3487829899292763,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2469,,,,33541,70,0.3551480563251856,,,,,,Feature,,,,,,,Category,,,,,,,,,,Subject,,,,,,
2470,,,,33610,1,0.003208360904766689,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2471,,,,33606,5,0.016042691566953298,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2472,,,,33601,10,0.03162460800252547,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2473,,,,33596,15,0.04651439137307772,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2474,,,,33591,20,0.06138196067363144,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2475,,,,33581,30,0.09111199182328311,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2476,,,,33571,40,0.11299035786131627,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2477,,,,33561,50,0.13037326481996145,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2478,,,,33551,60,0.14619566326649513,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2479,,,,33541,70,0.15224565958628453,,,,,,,Feature,,,,,,Category,,,,,,,,,,Subject,,,,,,
2480,,,,33610,1,0.009418132467870592,,,,,,,,Feature,,,,,Category,,,,,,,,,,Subject,,,,,,
