,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,delvile,doctor,dr lyster,gentleman,lady honoria,miss beverley,miss larolles,morrice,mr arnott,mr briggs,mr delvile,mr harrel,mr hobson,mr monckton,mrs belfield,mrs charlton,mrs delvile,mrs harrel,servant,sir robert,son
3406,,,,62443,40,4.704130567132118,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3407,,,,62433,50,1.5233579294939574,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3408,,,,62423,60,0.5678991337187723,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3409,,,,62413,70,0.3917279882211507,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3410,,,,62482,1,0.5367752691055762,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3411,,,,62478,5,2.6815605253605996,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3412,,,,62473,10,5.351340392251471,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3413,,,,62468,15,7.935203595832747,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3414,,,,62463,20,10.261238581153302,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3415,,,,62453,30,13.547440015367691,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3416,,,,62443,40,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3417,,,,62433,50,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3418,,,,62423,60,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3419,,,,62413,70,0.403665616116069,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3420,,,,62482,1,0.3542443004596476,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3421,,,,62478,5,1.764532781337044,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3422,,,,62473,10,3.515041708751932,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3423,,,,62468,15,5.219879239095179,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3424,,,,62463,20,6.8323611281229155,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3425,,,,62453,30,9.635398174726951,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3426,,,,62443,40,6.296641211655555,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3427,,,,62433,50,3.772425847615191,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3428,,,,62423,60,2.294187347947367,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3429,,,,62413,70,1.8850266188396732,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3430,,,,62482,1,0.7562309340548572,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3431,,,,62478,5,3.7807843308794857,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3432,,,,62473,10,7.550414382259757,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3433,,,,62468,15,11.117499862329383,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3434,,,,62463,20,13.810399330446,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3435,,,,62453,30,15.759744336635336,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3436,,,,62443,40,0.00027822070880385966,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3437,,,,62433,50,0.0,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3438,,,,62423,60,0.0,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3439,,,,62413,70,0.009185134392379318,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3440,,,,62482,1,0.5367752691055762,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3441,,,,62478,5,2.6815657521565623,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3442,,,,62473,10,5.35134442316982,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3443,,,,62468,15,7.935256730391896,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3444,,,,62463,20,10.261448823551813,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3445,,,,62453,30,13.547857335593676,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3446,,,,62443,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3447,,,,62433,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3448,,,,62423,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3449,,,,62413,70,0.403665616116069,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,,,,,,,,
3450,,Category,Feature,62482,1,0.13211509205904673,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3451,,Category,Feature,62478,5,0.606782529207992,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3452,,Category,Feature,62473,10,1.1663267064919463,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3453,,Category,Feature,62468,15,1.6939638399612853,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3454,,Category,Feature,62463,20,2.1959808956622173,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3455,,Category,Feature,62453,30,3.1477118835791718,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3456,,Category,Feature,62443,40,3.1017940503849437,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3457,,Category,Feature,62433,50,2.998980502068327,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3458,,Category,Feature,62423,60,2.8752569078993964,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3459,,Category,Feature,62413,70,2.8168520368508405,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3460,,,,62482,1,0.01791125304275372,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3461,,,,62478,5,0.070278394777922,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3462,,,,62473,10,0.11484518001800624,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3463,,,,62468,15,0.14888805937072813,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3464,,,,62463,20,0.17814429306496415,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3465,,,,62453,30,0.23135048579512726,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3466,,,,62443,40,0.22640020054972007,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3467,,,,62433,50,0.242251320512299,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3468,,,,62423,60,0.26121116302967873,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3469,,,,62413,70,0.2686488657952169,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3470,,,,62482,1,0.45477241702135035,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3471,,,,62478,5,2.272632709376564,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3472,,,,62473,10,4.537151492380544,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3473,,,,62468,15,6.750566820247,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3474,,,,62463,20,8.82257682230963,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3475,,,,62453,30,12.1874250342291,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3476,,,,62443,40,5.9232639218900305,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3477,,,,62433,50,2.479382436160979,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3478,,,,62423,60,1.024583700031662,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3479,,,,62413,70,0.7245257542227632,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3480,,,,62482,1,0.020388072747498345,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3481,,,,62478,5,0.07518732273249353,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3482,,,,62473,10,0.12595993277614503,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3483,,,,62468,15,0.16642307365188896,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3484,,,,62463,20,0.19909502258112236,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3485,,,,62453,30,0.2554256520386807,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3486,,,,62443,40,0.2392502030585394,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3487,,,,62433,50,0.24077655189484753,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3488,,,,62423,60,0.24697584488593655,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3489,,,,62413,70,0.24837867403933428,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3490,,,,62482,1,0.6291108735412358,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3491,,,,62478,5,3.144978258940547,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3492,,,,62473,10,6.278320226536322,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3493,,,,62468,15,9.28870164480445,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3494,,,,62463,20,11.86615882684536,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3495,,,,62453,30,14.829872997695798,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3496,,,,62443,40,3.708244320389993,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3497,,,,62433,50,0.8460235160149642,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3498,,,,62423,60,0.19478418934269504,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3499,,,,62413,70,0.11016288764128211,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3500,,,,62482,1,0.006511625832331247,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3501,,,,62478,5,0.030772278290183586,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3502,,,,62473,10,0.05852578595668834,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3503,,,,62468,15,0.08416574494301053,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3504,,,,62463,20,0.10655492167832861,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3505,,,,62453,30,0.14316598539661743,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3506,,,,62443,40,0.1490864863768878,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3507,,,,62433,50,0.15156245720050518,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3508,,,,62423,60,0.1595974360776496,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3509,,,,62413,70,0.16223691709698104,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3510,,,,62482,1,0.5388619958576919,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3511,,,,62478,5,2.691365667760012,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3512,,,,62473,10,5.367458860201819,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3513,,,,62468,15,7.947767028592093,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3514,,,,62463,20,10.242949428234922,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3515,,,,62453,30,13.438428710001157,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3516,,,,62443,40,5.060128212940733,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3517,,,,62433,50,1.7596265406462384,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3518,,,,62423,60,0.6217032173196527,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3519,,,,62413,70,0.39971083129918744,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3520,,,,62482,1,0.9999822433977037,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3521,,,,62478,5,4.996230323172104,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3522,,,,62473,10,9.97585421383916,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3523,,,,62468,15,14.542466912581778,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3524,,,,62463,20,15.867425333102302,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3525,,,,62453,30,15.930483254503248,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3526,,,,62443,40,0.07705297150986981,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3527,,,,62433,50,0.0,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3528,,,,62423,60,0.0,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3529,,,,62413,70,0.0,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3530,,,,62482,1,0.0020459391871931235,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3531,,,,62478,5,0.009126605167699737,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3532,,,,62473,10,0.017618672113614484,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3533,,,,62468,15,0.02551027175377274,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3534,,,,62463,20,0.03243923431188644,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3535,,,,62453,30,0.04378778116911608,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3536,,,,62443,40,0.04881913179862195,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3537,,,,62433,50,0.05026911073136389,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3538,,,,62423,60,0.053414773601842734,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3539,,,,62413,70,0.05442805895395546,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3540,,,,62482,1,0.7562604465911928,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3541,,,,62478,5,3.7809363384067494,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3542,,,,62473,10,7.550732869438858,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3543,,,,62468,15,11.11798130312724,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3544,,,,62463,20,13.810940272017675,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3545,,,,62453,30,15.759561640695447,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3546,,,,62443,40,0.00027822070880385966,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3547,,,,62433,50,0.0,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3548,,,,62423,60,0.0,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3549,,,,62413,70,0.009185134392379318,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3550,,,,62482,1,0.001204495873479195,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3551,,,,62478,5,0.006022735570183213,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3552,,,,62473,10,0.011558545551660913,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3553,,,,62468,15,0.016764093877674684,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3554,,,,62463,20,0.021946909883933646,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3555,,,,62453,30,0.03214015331581708,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3556,,,,62443,40,0.037243127310042125,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3557,,,,62433,50,0.03878067718245736,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3558,,,,62423,60,0.0395890208040717,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3559,,,,62413,70,0.039949258814688,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,
3560,,,,62482,1,0.6726775544676336,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3561,,,,62478,5,3.362614037302807,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3562,,,,62473,10,6.71223936071588,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3563,,,,62468,15,9.912828622602698,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3564,,,,62463,20,12.548870977985072,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3565,,,,62453,30,15.248537639568099,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3566,,,,62443,40,3.1227097710095224,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3567,,,,62433,50,0.5415927368268113,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3568,,,,62423,60,0.09181967284373033,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3569,,,,62413,70,0.03979933340860106,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,
3570,,,,62482,1,0.6726775544676336,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3571,,,,62478,5,3.362614037302807,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3572,,,,62473,10,6.71223936071588,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3573,,,,62468,15,9.912828622602698,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3574,,,,62463,20,12.548870977985072,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3575,,,,62453,30,15.248537639568099,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3576,,,,62443,40,3.1227097710095224,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3577,,,,62433,50,0.5415927368268113,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3578,,,,62423,60,0.09181967284373033,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3579,,,,62413,70,0.03979933340860106,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3580,,,,62482,1,0.6291108735412358,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3581,,,,62478,5,3.144978258940547,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3582,,,,62473,10,6.278320226536322,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3583,,,,62468,15,9.28870164480445,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3584,,,,62463,20,11.86615882684536,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3585,,,,62453,30,14.829872997695798,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3586,,,,62443,40,3.708244320389993,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3587,,,,62433,50,0.8460235160149642,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3588,,,,62423,60,0.19478418934269504,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3589,,,,62413,70,0.11016288764128211,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3590,,,,62482,1,0.536729824881695,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3591,,,,62478,5,2.6813332686775877,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3592,,,,62473,10,5.350883220792816,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3593,,,,62468,15,7.934601651541873,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3594,,,,62463,20,10.260811597906047,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3595,,,,62453,30,13.547407991285581,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3596,,,,62443,40,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3597,,,,62433,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3598,,,,62423,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3599,,,,62413,70,0.403665616116069,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3600,,,,62482,1,0.5367752691055762,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3601,,,,62478,5,2.6815657521565623,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3602,,,,62473,10,5.35134442316982,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3603,,,,62468,15,7.935256730391896,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3604,,,,62463,20,10.261448823551813,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3605,,,,62453,30,13.547857335593676,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3606,,,,62443,40,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3607,,,,62433,50,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3608,,,,62423,60,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3609,,,,62413,70,0.403665616116069,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3610,,,,62482,1,0.7562309340548572,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3611,,,,62478,5,3.7807843308794857,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3612,,,,62473,10,7.550414382259757,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3613,,,,62468,15,11.117499862329383,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3614,,,,62463,20,13.810399330446,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3615,,,,62453,30,15.759744336635336,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3616,,,,62443,40,0.00027822070880385966,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3617,,,,62433,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3618,,,,62423,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3619,,,,62413,70,0.009185134392379318,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3620,,,,62482,1,0.3542443004596476,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3621,,,,62478,5,1.764532781337044,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3622,,,,62473,10,3.515041708751932,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
3623,,,,62468,15,5.219879239095179,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,Subject,,,,,,,,
