,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,baronet,bellamy,camilla,doctor,dr. marchmont,dr. orkborne,edgar,friend,gentleman,jacob,major cerwood,mandlebert,mary,melmond,miss margland,mr. dubster,mr. tyrold,mrs. arlbery,mrs. berlinton,mrs. mittin,mrs. tyrold,my dear,sir hugh,sir sedley
2863,,,,64591,15,8.546223089610898,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2864,,,,64586,20,10.954020883639293,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2865,,,,64576,30,14.07820349428172,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2866,,,,64566,40,4.587442137806143,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2867,,,,64556,50,1.4215311032995641,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2868,,,,64546,60,0.4976986694858385,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2869,,,,64536,70,0.329285767943152,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2870,,,,64605,1,0.45743278304126517,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2871,,,,64601,5,2.280294356002641,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2872,,,,64596,10,4.546263813112236,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2873,,,,64591,15,6.740985178668688,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2874,,,,64586,20,8.765372115969967,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2875,,,,64576,30,11.959258720742506,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2876,,,,64566,40,5.9409829577787,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2877,,,,64556,50,2.7530591919422744,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2878,,,,64546,60,1.3379126621198616,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2879,,,,64536,70,1.0064890327833451,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2880,,,,64605,1,0.4787085702197091,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2881,,,,64601,5,2.3927471409263665,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2882,,,,64596,10,4.777633861809425,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2883,,,,64591,15,7.111282511409581,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2884,,,,64586,20,9.290081641286744,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2885,,,,64576,30,12.700985955513968,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2886,,,,64566,40,5.607920901452606,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2887,,,,64556,50,2.1198891016158217,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2888,,,,64546,60,0.8185431118605154,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2889,,,,64536,70,0.5641020630646011,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2890,,,,64605,1,0.5089282878485484,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2891,,,,64601,5,2.543193459369227,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2892,,,,64596,10,5.075432050489202,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2893,,,,64591,15,7.530030092364194,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2894,,,,64586,20,9.766390010403816,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2895,,,,64576,30,13.084895644530407,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2896,,,,64566,40,0.0,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2897,,,,64556,50,0.0,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2898,,,,64546,60,0.0,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2899,,,,64536,70,0.5513734151804204,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2900,,,,64605,1,0.5089282878485484,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2901,,,,64601,5,2.543193459369227,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2902,,,,64596,10,5.075415744040132,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2903,,,,64591,15,7.529988069687886,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2904,,,,64586,20,9.766256552195506,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2905,,,,64576,30,13.084427197941523,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2906,,,,64566,40,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2907,,,,64556,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2908,,,,64546,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2909,,,,64536,70,0.5513734151804204,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2910,,,,64605,1,0.5800604465157373,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2911,,,,64601,5,2.896722169261803,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2912,,,,64596,10,5.779342367116248,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2913,,,,64591,15,8.546223089610898,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2914,,,,64586,20,10.954020883639293,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2915,,,,64576,30,14.07820349428172,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2916,,,,64566,40,4.587442137806143,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2917,,,,64556,50,1.4215311032995641,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2918,,,,64546,60,0.4976986694858385,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2919,,,,64536,70,0.329285767943152,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2920,,,,64605,1,0.5094341882631114,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2921,,,,64601,5,2.5456941657194534,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2922,,,,64596,10,5.080398364420151,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2923,,,,64591,15,7.537380504874708,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2924,,,,64586,20,9.774224592469523,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2925,,,,64576,30,13.093621265766672,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2926,,,,64566,40,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2927,,,,64556,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2928,,,,64546,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2929,,,,64536,70,0.5493791356475787,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2930,,,,64605,1,0.5467876272537177,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2931,,,,64601,5,2.729797034844603,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2932,,,,64596,10,5.445280264973714,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2933,,,,64591,15,8.060749841208041,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2934,,,,64586,20,10.378954114967952,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2935,,,,64576,30,13.628283467570258,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2936,,,,64566,40,4.986650252080368,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2937,,,,64556,50,1.637411205376864,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2938,,,,64546,60,0.5626895139053947,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2939,,,,64536,70,0.3728666046465383,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2940,,,,64605,1,0.5088822762201008,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2941,,,,64601,5,2.5429570954852037,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2942,,,,64596,10,5.074946520396847,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2943,,,,64591,15,7.529290970908583,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2944,,,,64586,20,9.765384767583537,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2945,,,,64576,30,13.083948979292757,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2946,,,,64566,40,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2947,,,,64556,50,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2948,,,,64546,60,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2949,,,,64536,70,0.5513734151804204,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2950,,,,64605,1,0.6771937420050818,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2951,,,,64601,5,3.3850082685939524,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2952,,,,64596,10,6.75698839187138,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2953,,,,64591,15,9.979447675538498,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2954,,,,64586,20,12.617605832757338,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2955,,,,64576,30,15.279791312907868,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2956,,,,64566,40,3.1623173284734856,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2957,,,,64556,50,0.6056579122889982,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2958,,,,64546,60,0.1321364581975663,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2959,,,,64536,70,0.07760287051212861,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2960,,,,64605,1,0.4787085702197091,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2961,,,,64601,5,2.3927471409263665,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2962,,,,64596,10,4.777633861809425,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2963,,,,64591,15,7.111282511409581,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2964,,,,64586,20,9.290081641286744,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2965,,,,64576,30,12.700985955513968,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2966,,,,64566,40,5.607920901452606,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2967,,,,64556,50,2.1198891016158217,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2968,,,,64546,60,0.8185431118605154,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2969,,,,64536,70,0.5641020630646011,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2970,,,,64605,1,0.029876426244709424,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2971,,,,64601,5,0.11654308875793314,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2972,,,,64596,10,0.1982318929714863,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2973,,,,64591,15,0.257452978867618,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2974,,,,64586,20,0.30413447443965136,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2975,,,,64576,30,0.38455692898931676,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2976,,,,64566,40,0.33747268679680936,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2977,,,,64556,50,0.3376125024148666,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2978,,,,64546,60,0.3426376734986378,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2979,,,,64536,70,0.34583980816499527,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2980,,,,64605,1,0.7694654617210044,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2981,,,,64601,5,3.846831074453206,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2982,,,,64596,10,7.681827706115952,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2983,,,,64591,15,11.307216837983932,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2984,,,,64586,20,14.010098038759002,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2985,,,,64576,30,15.837542564564421,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2986,,,,64566,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2987,,,,64556,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2988,,,,64546,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2989,,,,64536,70,0.005128698472091178,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,Subject,,,,,,,,,,,,,
2990,,Category,Feature,64605,1,0.33238366783642487,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2991,,Category,Feature,64601,5,1.5007345851413605,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2992,,Category,Feature,64596,10,2.8462281222412975,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2993,,Category,Feature,64591,15,4.024231240379659,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2994,,Category,Feature,64586,20,4.950782850669429,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2995,,Category,Feature,64576,30,6.309071063493289,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2996,,Category,Feature,64566,40,4.070448940032319,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2997,,Category,Feature,64556,50,3.4022034401542927,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2998,,Category,Feature,64546,60,3.0230963203297643,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
2999,,Category,Feature,64536,70,2.9004910061628055,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3000,,,,64605,1,0.002570133596405595,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3001,,,,64601,5,0.01285088271498281,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3002,,,,64596,10,0.02512272832337897,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3003,,,,64591,15,0.037385068796683636,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3004,,,,64586,20,0.04964806824453468,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3005,,,,64576,30,0.07241494905586653,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3006,,,,64566,40,0.08661495719926685,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3007,,,,64556,50,0.09675321629627041,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3008,,,,64546,60,0.10690548175108291,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3009,,,,64536,70,0.11115376595760237,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3010,,,,64605,1,0.5800604465157373,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3011,,,,64601,5,2.896722169261803,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3012,,,,64596,10,5.779342367116248,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3013,,,,64591,15,8.546223089610898,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3014,,,,64586,20,10.954020883639293,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3015,,,,64576,30,14.07820349428172,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3016,,,,64566,40,4.587442137806143,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3017,,,,64556,50,1.4215311032995641,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3018,,,,64546,60,0.4976986694858385,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3019,,,,64536,70,0.329285767943152,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3020,,,,64605,1,0.5800604465157373,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3021,,,,64601,5,2.896722169261803,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3022,,,,64596,10,5.779342367116248,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3023,,,,64591,15,8.546223089610898,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3024,,,,64586,20,10.954020883639293,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3025,,,,64576,30,14.07820349428172,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3026,,,,64566,40,4.587442137806143,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3027,,,,64556,50,1.4215311032995641,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3028,,,,64546,60,0.4976986694858385,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3029,,,,64536,70,0.329285767943152,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3030,,,,64605,1,0.7692722230347919,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3031,,,,64601,5,3.8458732335656807,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3032,,,,64596,10,7.679849126196724,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3033,,,,64591,15,11.304284671025911,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3034,,,,64586,20,14.006341174070403,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3035,,,,64576,30,15.836578596448396,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3036,,,,64566,40,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3037,,,,64556,50,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3038,,,,64546,60,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3039,,,,64536,70,0.005128698472091178,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3040,,,,64605,1,0.07561242746446815,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3041,,,,64601,5,0.37033154911724325,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3042,,,,64596,10,0.7314166064039538,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3043,,,,64591,15,1.0856105301018553,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3044,,,,64586,20,1.432827968917237,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3045,,,,64576,30,2.1047284181215775,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3046,,,,64566,40,2.2331176723923614,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3047,,,,64556,50,2.2130070177969343,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3048,,,,64546,60,2.1732933459940895,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3049,,,,64536,70,2.1528776891367793,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3050,,,,64605,1,0.017113898491649515,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3051,,,,64601,5,0.0685042788087737,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3052,,,,64596,10,0.11836836906928204,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3053,,,,64591,15,0.16039520176261,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3054,,,,64586,20,0.20041639696039815,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3055,,,,64576,30,0.27788464484496783,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3056,,,,64566,40,0.29851672688096687,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3057,,,,64556,50,0.32229590047417445,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3058,,,,64546,60,0.340945223771334,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3059,,,,64536,70,0.3473274405814171,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3060,,,,64605,1,0.001583505009352437,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3061,,,,64601,5,0.007340779207614857,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3062,,,,64596,10,0.014533326333248376,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3063,,,,64591,15,0.021726571677845377,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3064,,,,64586,20,0.028920515174151864,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3065,,,,64576,30,0.04331049635152483,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3066,,,,64566,40,0.05445716633514134,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3067,,,,64556,50,0.06338162596092517,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3068,,,,64546,60,0.071571674296831,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3069,,,,64536,70,0.07471410668570302,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3070,,,,64605,1,0.09424445921403525,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3071,,,,64601,5,0.46273883396276977,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3072,,,,64596,10,0.913560707783903,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
3073,,,,64591,15,1.3539099074215495,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,
