,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,colonel brandon,edward,elinor,lucy,mrs. dashwood,mrs. jennings,sir john
1725,,,,21549,30,5.73906678100745,Category,,,,,,,,,,,Feature,,,,,,,,Subject,
1726,,,,21539,40,4.248039274662067,Category,,,,,,,,,,,Feature,,,,,,,,Subject,
1727,,,,21529,50,3.4711699529786517,Category,,,,,,,,,,,Feature,,,,,,,,Subject,
1728,,,,21519,60,3.0290489874046385,Category,,,,,,,,,,,Feature,,,,,,,,Subject,
1729,,,,21509,70,2.8916281343184367,Category,,,,,,,,,,,Feature,,,,,,,,Subject,
1730,,,,21578,1,0.4188999963170874,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1731,,,,21574,5,2.092311915890047,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1732,,,,21569,10,4.16293698934264,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1733,,,,21564,15,6.152429573387793,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1734,,,,21559,20,7.9698858130061545,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1735,,,,21549,30,10.788609602659504,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1736,,,,21539,40,0.0,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1737,,,,21529,50,0.0,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1738,,,,21519,60,0.0,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1739,,,,21509,70,1.0305761718513669,,Feature,,,,,,,,,,,Category,,,,,,,Subject,
1740,,,,21578,1,0.023622299568325136,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1741,,,,21574,5,0.11668204524683477,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1742,,,,21569,10,0.22894186554712248,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1743,,,,21564,15,0.33616578288854954,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1744,,,,21559,20,0.4374543708771727,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1745,,,,21549,30,0.6344083253193371,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1746,,,,21539,40,0.7134220294498901,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1747,,,,21529,50,0.7514415739655607,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1748,,,,21519,60,0.7781192892975136,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1749,,,,21509,70,0.7839563876537596,,,Feature,,,,,,,,,,Category,,,,,,,Subject,
1750,,,,21578,1,0.9977976021531187,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1751,,,,21574,5,4.985836546208018,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1752,,,,21569,10,9.934190099634243,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1753,,,,21564,15,13.791528866118906,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1754,,,,21559,20,14.373088776457639,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1755,,,,21549,30,14.395333300897459,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1756,,,,21539,40,0.09115170341545219,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1757,,,,21529,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1758,,,,21519,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1759,,,,21509,70,0.0,,,,Feature,,,,,,,,,Category,,,,,,,Subject,
1760,,,,21578,1,0.4614880620659364,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1761,,,,21574,5,2.30255345187203,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1762,,,,21569,10,4.573786151995147,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1763,,,,21564,15,6.710477980316735,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1764,,,,21559,20,8.591369051420282,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1765,,,,21549,30,11.36494001181261,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1766,,,,21539,40,5.497385189897236,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1767,,,,21529,50,2.5464391514429865,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1768,,,,21519,60,1.3430980795414762,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1769,,,,21509,70,1.0626506898403,,,,,Feature,,,,,,,,Category,,,,,,,Subject,
1770,,,,21578,1,0.07244844728246512,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1771,,,,21574,5,0.35135732103950024,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1772,,,,21569,10,0.6898049814125097,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1773,,,,21564,15,1.016006949520752,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1774,,,,21559,20,1.3309705063557298,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1775,,,,21549,30,1.9292864489763972,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1776,,,,21539,40,2.0391247465686364,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1777,,,,21529,50,2.026455668289714,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1778,,,,21519,60,2.016199141688965,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1779,,,,21509,70,2.014849423162812,,,,,,Feature,,,,,,,Category,,,,,,,Subject,
1780,,,,21578,1,0.6736440159548401,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1781,,,,21574,5,3.3677036089269046,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1782,,,,21569,10,6.703262397464937,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1783,,,,21564,15,9.744735292110128,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1784,,,,21559,20,12.040448044642877,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1785,,,,21549,30,14.02226319314986,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1786,,,,21539,40,2.792828453542729,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1787,,,,21529,50,0.4752737750166491,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1788,,,,21519,60,0.09490624252593854,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1789,,,,21509,70,0.05079172265136847,,,,,,,Feature,,,,,,Category,,,,,,,Subject,
1790,,,,21578,1,0.5803515495969471,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1791,,,,21574,5,2.9000902826588444,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1792,,,,21569,10,5.768948746497444,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1793,,,,21564,15,8.428164213939995,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1794,,,,21559,20,10.592163861564766,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1795,,,,21549,30,13.120469412393467,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1796,,,,21539,40,4.163301643312365,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1797,,,,21529,50,1.2581487818003907,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1798,,,,21519,60,0.36572351992986396,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1799,,,,21509,70,0.2144070774449436,,,,,,,,Feature,,,,,Category,,,,,,,Subject,
1800,,,,21578,1,0.4296235189783745,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1801,,,,21574,5,2.146649117987829,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1802,,,,21569,10,4.278591671005858,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1803,,,,21564,15,6.3323593972894425,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1804,,,,21559,20,8.220773254566756,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1805,,,,21549,30,11.169209178596992,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1806,,,,21539,40,5.762070768103653,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1807,,,,21529,50,2.5664417925989778,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1808,,,,21519,60,1.1264371015158627,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1809,,,,21509,70,0.7986243560066982,,,,,,,,,Feature,,,,Category,,,,,,,Subject,
1810,,,,21578,1,0.010675105825835371,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1811,,,,21574,5,0.05254962023634885,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1812,,,,21569,10,0.10211147575860953,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1813,,,,21564,15,0.14909332534798583,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1814,,,,21559,20,0.19227908624189255,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1815,,,,21549,30,0.2772233682221217,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1816,,,,21539,40,0.3179124394184695,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1817,,,,21529,50,0.33142838933445146,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1818,,,,21519,60,0.331683344169813,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1819,,,,21509,70,0.3254120163713245,,,,,,,,,,Feature,,,Category,,,,,,,Subject,
1820,,,,21578,1,0.6736440159548401,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1821,,,,21574,5,3.3677036089269046,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1822,,,,21569,10,6.703262397464937,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1823,,,,21564,15,9.744735292110128,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1824,,,,21559,20,12.040448044642877,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1825,,,,21549,30,14.02226319314986,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1826,,,,21539,40,2.792828453542729,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1827,,,,21529,50,0.4752737750166491,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1828,,,,21519,60,0.09490624252593854,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1829,,,,21509,70,0.05079172265136847,,,,,,,,,,,Feature,,Category,,,,,,,Subject,
1830,,,,21578,1,0.41874093515412675,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1831,,,,21574,5,2.0914975695641624,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1832,,,,21569,10,4.161273353111013,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1833,,,,21564,15,6.149767793297416,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1834,,,,21559,20,7.965935256304153,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1835,,,,21549,30,10.78269756375659,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1836,,,,21539,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1837,,,,21529,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1838,,,,21519,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1839,,,,21509,70,1.0305761718513669,,,,,,,,,,,,Feature,Category,,,,,,,Subject,
1840,,Category,Feature,21578,1,0.008778892252376718,,,,,,,,,,,,,,,,,,,,,Subject
1841,,Category,Feature,21574,5,0.04294559684843935,,,,,,,,,,,,,,,,,,,,,Subject
1842,,Category,Feature,21569,10,0.08293022859238128,,,,,,,,,,,,,,,,,,,,,Subject
1843,,Category,Feature,21564,15,0.12116197766440485,,,,,,,,,,,,,,,,,,,,,Subject
1844,,Category,Feature,21559,20,0.15891404082861818,,,,,,,,,,,,,,,,,,,,,Subject
1845,,Category,Feature,21549,30,0.23442466950395108,,,,,,,,,,,,,,,,,,,,,Subject
1846,,Category,Feature,21539,40,0.2825146374444099,,,,,,,,,,,,,,,,,,,,,Subject
1847,,Category,Feature,21529,50,0.3184594152826944,,,,,,,,,,,,,,,,,,,,,Subject
1848,,Category,Feature,21519,60,0.3408144614208086,,,,,,,,,,,,,,,,,,,,,Subject
1849,,Category,Feature,21509,70,0.34808425777656615,,,,,,,,,,,,,,,,,,,,,Subject
1850,,,,21578,1,0.37255387178474153,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1851,,,,21574,5,1.8571501928952248,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1852,,,,21569,10,3.693469405789378,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1853,,,,21564,15,5.45865476460773,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1854,,,,21559,20,7.081169503208351,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1855,,,,21549,30,9.753521210126046,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1856,,,,21539,40,6.039568097773146,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1857,,,,21529,50,3.5028332855396784,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1858,,,,21519,60,2.077293181378598,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1859,,,,21509,70,1.685314132872499,Category,Feature,,,,,,,,,,,,,,,,,,,Subject
1860,,,,21578,1,0.4614880620659364,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1861,,,,21574,5,2.30255345187203,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1862,,,,21569,10,4.573786151995147,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1863,,,,21564,15,6.710477980316735,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1864,,,,21559,20,8.591369051420282,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1865,,,,21549,30,11.36494001181261,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1866,,,,21539,40,5.497385189897236,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1867,,,,21529,50,2.5464391514429865,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1868,,,,21519,60,1.3430980795414762,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1869,,,,21509,70,1.0626506898403,Category,,Feature,,,,,,,,,,,,,,,,,,Subject
1870,,,,21578,1,0.4296235189783745,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1871,,,,21574,5,2.146649117987829,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1872,,,,21569,10,4.278591671005858,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1873,,,,21564,15,6.3323593972894425,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1874,,,,21559,20,8.220773254566756,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1875,,,,21549,30,11.169209178596992,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1876,,,,21539,40,5.762070768103653,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1877,,,,21529,50,2.5664417925989778,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1878,,,,21519,60,1.1264371015158627,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1879,,,,21509,70,0.7986243560066982,Category,,,Feature,,,,,,,,,,,,,,,,,Subject
1880,,,,21578,1,0.4188999963170874,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1881,,,,21574,5,2.092311915890047,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1882,,,,21569,10,4.16293698934264,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1883,,,,21564,15,6.152429573387793,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1884,,,,21559,20,7.9698858130061545,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1885,,,,21549,30,10.788609602659504,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1886,,,,21539,40,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1887,,,,21529,50,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1888,,,,21519,60,0.0,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1889,,,,21509,70,1.0305761718513669,Category,,,,Feature,,,,,,,,,,,,,,,,Subject
1890,,,,21578,1,0.023622299568325136,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1891,,,,21574,5,0.11668204524683477,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1892,,,,21569,10,0.22894186554712248,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1893,,,,21564,15,0.33616578288854954,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1894,,,,21559,20,0.4374543708771727,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1895,,,,21549,30,0.6344083253193371,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1896,,,,21539,40,0.7134220294498901,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1897,,,,21529,50,0.7514415739655607,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1898,,,,21519,60,0.7781192892975136,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1899,,,,21509,70,0.7839563876537596,Category,,,,,Feature,,,,,,,,,,,,,,,Subject
1900,,,,21578,1,0.37255387178474153,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1901,,,,21574,5,1.8571501928952248,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1902,,,,21569,10,3.693469405789378,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1903,,,,21564,15,5.45865476460773,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1904,,,,21559,20,7.081169503208351,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1905,,,,21549,30,9.753521210126046,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1906,,,,21539,40,6.039568097773146,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1907,,,,21529,50,3.5028332855396784,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1908,,,,21519,60,2.077293181378598,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1909,,,,21509,70,1.685314132872499,Category,,,,,,Feature,,,,,,,,,,,,,,Subject
1910,,,,21578,1,0.649232708804356,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1911,,,,21574,5,3.2455842714852325,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1912,,,,21569,10,6.461837665935975,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1913,,,,21564,15,9.422377792804557,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1914,,,,21559,20,11.68014060767428,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1915,,,,21549,30,13.833915066563586,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1916,,,,21539,40,3.152453831763466,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1917,,,,21529,50,0.6325232880098796,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1918,,,,21519,60,0.1471192277064991,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1919,,,,21509,70,0.08022938259074422,Category,,,,,,,Feature,,,,,,,,,,,,,Subject
1920,,,,21578,1,0.008778892252376718,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1921,,,,21574,5,0.0390242102074052,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1922,,,,21569,10,0.0744882973392578,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1923,,,,21564,15,0.1098565475502138,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1924,,,,21559,20,0.14523001808366615,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1925,,,,21549,30,0.21599250776340692,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1926,,,,21539,40,0.2602310637655508,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1927,,,,21529,50,0.2908924893157471,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1928,,,,21519,60,0.3176462779886216,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1929,,,,21509,70,0.32767104115724055,Category,,,,,,,,Feature,,,,,,,,,,,,Subject
1930,,,,21578,1,0.9977976021531187,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1931,,,,21574,5,4.985836546208018,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1932,,,,21569,10,9.934190099634243,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1933,,,,21564,15,13.791528866118906,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1934,,,,21559,20,14.373088776457639,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1935,,,,21549,30,14.395333300897459,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1936,,,,21539,40,0.09115170341545219,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1937,,,,21529,50,0.0,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1938,,,,21519,60,0.0,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1939,,,,21509,70,0.0,Category,,,,,,,,,Feature,,,,,,,,,,,Subject
1940,,,,21578,1,0.649232708804356,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1941,,,,21574,5,3.2455842714852325,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1942,,,,21569,10,6.461837665935975,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1943,,,,21564,15,9.422377792804557,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1944,,,,21559,20,11.68014060767428,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1945,,,,21549,30,13.833915066563586,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1946,,,,21539,40,3.152453831763466,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1947,,,,21529,50,0.6325232880098796,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1948,,,,21519,60,0.1471192277064991,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1949,,,,21509,70,0.08022938259074422,Category,,,,,,,,,,Feature,,,,,,,,,,Subject
1950,,,,21578,1,0.057157099126147914,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1951,,,,21574,5,0.2185557546319428,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1952,,,,21569,10,0.3759899023894383,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1953,,,,21564,15,0.49968727608957514,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1954,,,,21559,20,0.6070032786191648,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1955,,,,21549,30,0.8012166532841386,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1956,,,,21539,40,0.7706424452385456,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1957,,,,21529,50,0.7940674289499046,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1958,,,,21519,60,0.81953508769813,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1959,,,,21509,70,0.8280674675541689,Category,,,,,,,,,,,Feature,,,,,,,,,Subject
1960,,,,21578,1,0.06442742161029698,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1961,,,,21574,5,0.31885833672500835,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1962,,,,21569,10,0.6323706321125847,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1963,,,,21564,15,0.9415156892466262,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1964,,,,21559,20,1.243809726542336,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1965,,,,21549,30,1.8253485752840366,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1966,,,,21539,40,1.9829521796142282,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1967,,,,21529,50,1.9754572046857213,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1968,,,,21519,60,1.951425222434882,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1969,,,,21509,70,1.9445653561894096,,Feature,,,,,,,,,,,Category,,,,,,,,Subject
1970,,,,21578,1,0.3008092345001453,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1971,,,,21574,5,1.499912990027513,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1972,,,,21569,10,2.9850715378067374,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1973,,,,21564,15,4.42460269474047,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1974,,,,21559,20,5.780954710535097,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1975,,,,21549,30,8.150988177504043,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1976,,,,21539,40,5.94742824532465,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1977,,,,21529,50,4.010836229358873,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1978,,,,21519,60,2.679529221344968,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1979,,,,21509,70,2.285347246807395,,,Feature,,,,,,,,,,Category,,,,,,,,Subject
1980,,,,21578,1,0.9977976021531187,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1981,,,,21574,5,4.985836546208018,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1982,,,,21569,10,9.934190099634243,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1983,,,,21564,15,13.791528866118906,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1984,,,,21559,20,14.373088776457639,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1985,,,,21549,30,14.395333300897459,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1986,,,,21539,40,0.09115170341545219,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1987,,,,21529,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1988,,,,21519,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1989,,,,21509,70,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,Subject
1990,,,,21578,1,0.11634872920612588,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1991,,,,21574,5,0.5716718480487143,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1992,,,,21569,10,1.1314162134261383,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1993,,,,21564,15,1.6787301587748031,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1994,,,,21559,20,2.207514198054386,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1995,,,,21549,30,3.1900006028277637,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1996,,,,21539,40,3.142706398457842,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1997,,,,21529,50,2.887203986010472,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1998,,,,21519,60,2.68674904199801,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
1999,,,,21509,70,2.6139146328272704,,,,,Feature,,,,,,,,Category,,,,,,,,Subject
2000,,,,21578,1,0.07244844728246512,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2001,,,,21574,5,0.35135732103950024,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2002,,,,21569,10,0.6898049814125097,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2003,,,,21564,15,1.016006949520752,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2004,,,,21559,20,1.3309705063557298,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2005,,,,21549,30,1.9292864489763972,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2006,,,,21539,40,2.0391247465686364,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2007,,,,21529,50,2.026455668289714,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2008,,,,21519,60,2.016199141688965,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2009,,,,21509,70,2.014849423162812,,,,,,Feature,,,,,,,Category,,,,,,,,Subject
2010,,,,21578,1,0.41874093515412675,,,,,,,Feature,,,,,,Category,,,,,,,,Subject
2011,,,,21574,5,2.0914975695641624,,,,,,,Feature,,,,,,Category,,,,,,,,Subject
